265.136,402.641,265.136,286.101,265.136,424.432
265.59,396.312,265.59,291.155,265.59,413.743
266.044,381.546,266.044,289.254,266.044,408
266.498,381.147,266.498,284.179,266.498,401.058
266.952,390.757,266.952,303.117,266.952,390.592
267.406,359.66,267.406,290.88,267.406,402.068
267.86,367.995,267.86,303.185,267.86,410.709
268.314,368.93,268.314,288.801,268.314,380.486
268.768,354.444,268.768,301.75,268.768,401.966
269.222,342.417,269.222,274.59,269.222,383.172
269.676,368.685,269.676,280.118,269.676,388.399
270.13,356.622,270.13,297.19,270.13,400.258
270.584,354.847,270.584,291.144,270.584,392.255
271.038,355.929,271.038,281.89,271.038,393.721
271.492,378.377,271.492,293.284,271.492,387.225
271.946,361.678,271.946,296.137,271.946,400.86
272.4,366.632,272.4,289.79,272.4,389.78
272.854,357.149,272.854,282.237,272.854,395.212
273.308,343.799,273.308,282.794,273.308,396.827
273.762,339.38,273.762,275.973,273.762,401.572
274.216,353.6,274.216,270.64,274.216,406.068
274.67,358.569,274.67,284.499,274.67,402.39
275.124,349.555,275.124,281.291,275.124,378.523
275.578,343.377,275.578,271.553,275.578,402.178
276.032,330.687,276.032,269.826,276.032,353.79
276.486,341.179,276.486,277.363,276.486,377.897
276.94,345.586,276.94,273.995,276.94,387.814
277.394,333.564,277.394,255.856,277.394,400.486
277.848,325.464,277.848,255.312,277.848,398.15
278.302,343.84,278.302,286.945,278.302,397.338
278.756,352.226,278.756,299.563,278.756,403.898
279.21,321.272,279.21,295.543,279.21,405.195
279.664,327.37,279.664,284.13,279.664,393.109
280.118,351.838,280.118,290.906,280.118,391.796
280.572,335.5,280.572,267.762,280.572,392.336
281.026,355.573,281.026,290.897,281.026,377.399
281.48,367.647,281.48,287.551,281.48,377.187
281.934,350.474,281.934,278.466,281.934,370.256
282.388,343.944,282.388,273.358,282.388,386.795
282.842,351.984,282.842,287.972,282.842,371.253
283.296,339.345,283.296,291.112,283.296,399.915
283.75,328.066,283.75,311.615,283.75,374.133
284.204,343.481,284.204,301.136,284.204,383.536
284.658,348.565,284.658,277,284.658,401.594
285.112,353.927,285.112,276.351,285.112,407.019
285.566,342.855,285.566,272.891,285.566,388.211
286.02,332.685,286.02,279.627,286.02,385.905
286.474,321.566,286.474,290.12,286.474,401.897
286.928,342.789,286.928,290.066,286.928,407.947
287.382,335.337,287.382,272.132,287.382,385.267
287.836,341.198,287.836,281.162,287.836,410.869
288.29,331.149,288.29,290.031,288.29,392.502
288.744,356.009,288.744,276.872,288.744,400.713
289.198,359.496,289.198,272.795,289.198,396.61
289.652,351.214,289.652,291.404,289.652,398.221
290.106,333.64,290.106,296.157,290.106,381.17
290.56,357.3,290.56,294.704,290.56,388.112
291.014,361.78,291.014,292.44,291.014,411.35
291.468,355.751,291.468,297.342,291.468,408.875
291.922,315.579,291.922,296.463,291.922,426.675
292.376,333.5,292.376,300.357,292.376,402.865
292.83,333.756,292.83,305.104,292.83,416.172
293.284,341.786,293.284,302.719,293.284,418.488
293.738,343.678,293.738,301.96,293.738,425.651
294.192,351.844,294.192,302.651,294.192,408.396
294.646,343.671,294.646,300.483,294.646,413.402
295.1,353.874,295.1,302.475,295.1,416.089
295.554,368.81,295.554,304.211,295.554,422.867
296.008,352.875,296.008,298.262,296.008,419.144
296.462,333.721,296.462,304.022,296.462,413.203
296.916,374.686,296.916,316.322,296.916,407.68
297.37,361.716,297.37,301.455,297.37,399.654
297.824,357.576,297.824,296.709,297.824,412.627
298.278,353.949,298.278,301.952,298.278,418.989
298.732,337.715,298.732,292.193,298.732,411.148
299.186,366.453,299.186,308.251,299.186,410.829
299.64,349.388,299.64,283.199,299.64,413.289
300.094,341.516,300.094,278.159,300.094,428.971
300.548,366.739,300.548,259.382,300.548,421.93
301.002,348.854,301.002,292.862,301.002,405.53
301.456,323.864,301.456,288.85,301.456,415.65
301.91,320.956,301.91,271.719,301.91,420.34
302.364,339.521,302.364,288.481,302.364,425.135
302.818,349.915,302.818,274.858,302.818,431.139
303.272,319.774,303.272,277.795,303.272,421
303.726,335.798,303.726,293.504,,
304.18,345.325,304.18,288.163,,
304.634,356.86,304.634,270.086,,
305.088,357.389,305.088,271.697,,
305.542,345.668,305.542,294.993,,
305.996,378.39,305.996,275.952,,
306.45,358.719,306.45,265.727,,
306.904,362.164,306.904,296.927,,
307.358,361.646,307.358,275.421,,
307.812,345.078,307.812,278.692,,
308.266,346.501,308.266,283.705,,
308.72,363.71,308.72,295.582,,
309.174,344.906,309.174,301.657,,
309.628,364.022,309.628,272.349,,
310.082,352.369,310.082,272.775,,
310.536,348.319,310.536,273.545,,
310.99,353.188,310.99,283.58,,
311.444,365.838,311.444,279.501,,
311.898,373.753,311.898,275.673,,
312.352,347.149,312.352,275.616,,
312.806,376.584,312.806,273.186,,
313.26,388.148,313.26,279.432,,
313.714,365.49,313.714,271.316,,
314.168,347.11,314.168,263.232,,
314.622,357.42,314.622,281.733,,
315.076,348.859,315.076,276.289,,
315.53,385.477,315.53,260.324,,
315.984,363.82,315.984,266.973,,
316.438,364.157,316.438,281.154,,
316.892,360.576,316.892,294.268,,
317.346,365.116,317.346,270.446,,
317.8,363.186,317.8,280.631,,
318.254,370.705,318.254,284.381,,
318.708,365.52,318.708,272.345,,
319.162,378.785,319.162,259.942,,
319.616,367.865,319.616,264.598,,
320.07,367.767,320.07,276.49,,
320.524,361.93,320.524,278.41,,
320.978,369.605,320.978,260.518,,
321.432,352.148,321.432,249.836,,
321.886,354.222,321.886,283.087,,
322.34,354.312,322.34,286.733,,
322.794,366.118,322.794,309.763,,
323.248,367.123,323.248,255.793,,
323.702,361.573,323.702,262.246,,
324.156,374.911,324.156,248.234,,
324.61,362.659,324.61,278.231,,
325.064,354.138,325.064,271.318,,
325.518,358.812,325.518,282.856,,
325.972,326.487,325.972,278.387,,
326.426,361.367,326.426,272.799,,
326.88,342.926,326.88,283.996,,
327.334,348.831,327.334,296.197,,
327.788,337.118,327.788,267.607,,
328.242,346.908,328.242,253.553,,
328.696,369.285,328.696,262.053,,
329.15,360.595,329.15,253.236,,
329.604,347.416,329.604,258.247,,
330.058,356.747,330.058,260.673,,
330.512,377.926,330.512,266.67,,
330.966,359.666,330.966,275.53,,
331.42,370.612,331.42,288.503,,
331.874,366.325,331.874,283.412,,
332.328,371.52,332.328,266.205,,
332.782,358.817,332.782,279.038,,
333.236,355.528,333.236,285.984,,
333.69,357.327,333.69,293.162,,
334.144,362.864,334.144,299.131,,
334.598,362.183,334.598,292.166,,
335.052,360.459,335.052,273.691,,
335.506,351.414,335.506,277.05,,
335.96,356.812,335.96,290.329,,
336.414,356.297,336.414,290.512,,
336.868,355.419,336.868,280.15,,
337.322,353.712,337.322,282.895,,
337.776,370.281,337.776,281.642,,
338.23,354.039,338.23,286.234,,
338.684,358.146,338.684,295.151,,
339.138,366.733,339.138,279.975,,
339.592,368.86,339.592,274.05,,
340.046,357.331,340.046,300.952,,
340.5,374.3,340.5,274.354,,
340.954,376.577,340.954,279.572,,
341.408,354.994,341.408,306.269,,
341.862,337.151,341.862,307.75,,
342.316,360.213,342.316,303.38,,
342.77,354.584,342.77,296.661,,
343.224,363.477,343.224,289.115,,
343.678,365.72,343.678,286.892,,
344.132,343,344.132,277.893,,
,,344.586,289.516,,
,,345.04,292.603,,
,,345.494,274.653,,
,,345.948,284.03,,
,,346.402,278.066,,
,,346.856,299.084,,
,,347.31,303.547,,
,,347.764,295.452,,
,,348.218,314.466,,
,,348.672,305.288,,
,,349.126,295,,
,,349.58,274.172,,
,,350.034,268.488,,
,,350.488,273.908,,
,,350.942,290.409,,
,,351.396,298.74,,
,,351.85,295.497,,
,,352.304,288.615,,
,,352.758,278.845,,
,,353.212,272.884,,
,,353.666,284.822,,
,,354.12,275.197,,
,,354.574,270.795,,
,,355.028,281.333,,
,,355.482,272.547,,
,,355.936,283.961,,
,,356.39,264.048,,
,,356.844,291.98,,
,,357.298,294.847,,
,,357.752,288.224,,
,,358.206,291.856,,
,,358.66,304.026,,
,,359.114,299.571,,
,,359.568,297.776,,
,,360.022,298.661,,
,,360.476,304.094,,
,,360.93,306.995,,
,,361.384,293.55,,
,,361.838,290.24,,
,,362.292,283.169,,
,,362.746,287.953,,
,,363.2,293.67,,
,,363.654,306.502,,
,,364.108,293.446,,
,,364.562,292.161,,
,,365.016,290.178,,
,,365.47,312.531,,
,,365.924,298.057,,
,,366.378,300.133,,
,,366.832,314.355,,
,,367.286,306.546,,
,,367.74,301.61,,
,,368.194,297.955,,
,,368.648,294.651,,
,,369.102,288.266,,
,,369.556,268.609,,
,,370.01,272.541,,
,,370.464,280.696,,
,,370.918,280.205,,
,,371.372,279.601,,
,,371.826,274.133,,
,,372.28,271.868,,
,,372.734,280.9,,
,,373.188,284.664,,
,,373.642,277.387,,
,,374.096,284.655,,
,,374.55,288.749,,
,,375.004,267.989,,
,,375.458,289.232,,
,,375.912,269.504,,
,,376.366,284.443,,
,,376.82,292.7,,
,,377.274,312.488,,
,,377.728,278.58,,
,,378.182,279.665,,
,,378.636,275.18,,
,,379.09,288.559,,
,,379.544,283,,
