154.875,435.493
155.102,428.913
155.329,447.457
155.556,443.942
155.782,458.707
156.009,459.826
156.236,431.935
156.463,433
156.689,455.08
156.916,430.638
157.143,436.163
157.37,449.435
157.596,471.312
157.823,450.087
158.05,418.217
158.277,444.29
158.503,433.674
158.73,483.812
158.957,447.822
159.184,450.174
159.41,445.605
159.637,445.638
159.864,460.457
160.091,446.841
160.317,452.848
160.544,428.739
160.771,438.678
160.998,442.116
161.224,460.435
161.451,436.478
161.678,435.333
161.905,444.739
162.132,471.348
162.358,473.609
162.585,471.685
162.812,473.826
163.039,462.554
163.265,461.174
163.492,454.634
163.719,437.232
163.946,447.228
164.172,471.638
164.399,435.732
164.626,456.804
164.853,474.482
165.079,433.464
165.306,435.533
165.533,435.739
165.76,457.87
165.986,445.826
166.213,429.424
166.44,443.717
166.667,461.359
166.893,431.667
167.12,421.848
167.347,438.826
167.574,428.326
167.8,440.507
168.027,422.435
168.254,439.29
168.481,433.08
168.707,431.348
168.934,423.413
169.161,460.217
169.388,459.826
169.615,444.145
169.841,443.152
170.068,429.043
170.295,431.79
170.522,443.957
170.748,408.761
170.975,429.558
171.202,440.058
171.429,425.609
171.655,461.141
171.882,442.558
172.109,433.75
172.336,431.029
172.562,453.514
172.789,426.913
173.016,444.178
173.243,403.899
173.469,437.641
173.696,438.978
173.923,439.569
174.15,428.478
174.376,462.297
174.603,417.572
174.83,469.283
175.057,435.449
175.283,433.203
175.51,452.652
175.737,440.92
175.964,407.638
176.19,424.348
176.417,410.87
176.644,433.047
176.871,436.609
177.098,433.449
177.324,420.167
177.551,458.75
177.778,411.826
178.005,442.337
178.231,435.391
178.458,431.268
178.685,436.435
178.912,437.337
179.138,401.964
179.365,429.123
179.592,410.478
179.819,414.366
180.045,430.167
180.272,458.533
180.499,427.812
180.726,442.855
180.952,432.261
181.179,403.362
181.406,460.71
181.633,440.043
181.859,428.529
182.086,424.721
182.313,460.739
182.54,431.667
182.766,438.957
182.993,405.598
183.22,458.667
183.447,426.757
183.673,458.174
183.9,441.645
184.127,460.609
184.354,428.707
184.581,423.217
184.807,450.906
185.034,441.217
185.261,461.764
185.488,478.826
185.714,431.163
185.941,441.609
186.168,454.822
186.395,430.217
186.621,452.167
186.848,433.116
187.075,446.826
187.302,429.072
187.528,410.975
187.755,428
187.982,441
188.209,453.761
188.435,433.87
188.662,424.957
188.889,423.761
189.116,414.5
189.342,435.721
189.569,430.42
189.796,438.576
190.023,410.036
190.249,410.435
190.476,433.478
190.703,422.507
190.93,409.21
191.156,404.543
191.383,404.58
191.61,410.754
191.837,427.304
192.063,461.906
192.29,410.739
192.517,397.435
192.744,410.565
192.971,390.083
193.197,413.696
193.424,444.087
193.651,472
193.878,479.13
194.104,462.754
194.331,459.109
194.558,477.435
194.785,489.572
195.011,434.899
195.238,499.402
195.465,509.072
195.692,490.522
195.918,470.522
196.145,500.207
196.372,497.275
196.599,506.174
196.825,481.812
197.052,523.355
197.279,491
197.506,453.598
197.732,487.812
197.959,481.087
198.186,457.667
198.413,474.678
198.639,458.478
198.866,466.609
199.093,439.094
199.32,446.783
199.546,457.551
199.773,411.913
200,443.935
200.227,415.826
200.454,436.725
200.68,427.25
200.907,416.42
201.134,431.366
201.361,428.913
201.587,424.486
201.814,435.246
202.041,447.446
202.268,436.42
202.494,427.533
202.721,413.783
202.948,444.457
203.175,435.377
203.401,462.75
203.628,420.406
203.855,446.058
204.082,432.826
204.308,440.761
204.535,435.486
204.762,453.272
204.989,464
205.215,442.116
205.442,457.065
205.669,456.978
205.896,445.174
206.122,457.761
206.349,454.239
206.576,455.127
206.803,455.217
207.029,457.094
207.256,462.391
207.483,446.457
207.71,469.971
207.937,489.42
208.163,461.478
208.39,450.616
208.617,466.333
208.844,474.663
209.07,468.377
209.297,454.522
209.524,433.783
209.751,453.707
209.977,419.058
210.204,463.772
210.431,458.754
210.658,459.268
210.884,460.978
211.111,450.688
211.338,452.333
211.565,472.033
211.791,454.841
212.018,442.96
212.245,464.174
212.472,458.178
212.698,425.543
212.925,462.652
213.152,429.261
213.379,444.583
213.605,453.891
213.832,455.083
214.059,452.812
214.286,435.674
214.512,463.275
214.739,454.975
214.966,426.739
215.193,483.63
215.419,427.674
215.646,445.587
215.873,459.855
216.1,448.471
216.327,429.804
216.553,441.822
216.78,453.87
217.007,444.554
217.234,450.167
217.46,444.475
217.687,434.87
217.914,451.507
218.141,461.514
218.367,479.109
218.594,454.826
218.821,462.942
219.048,456.5
219.274,456.627
219.501,429.768
219.728,472.717
219.955,460.275
220.181,461.591
220.408,446.913
220.635,465.609
220.862,459.464
221.088,484.065
221.315,459.928
221.542,414.246
221.769,484.37
221.995,450.036
222.222,463.348
222.449,467.011
222.676,462.638
222.902,444.822
223.129,450.609
223.356,467.808
223.583,444.254
223.81,453.88
224.036,458.435
224.263,465.583
224.49,457.413
224.717,442.732
224.943,442.101
225.17,479.783
225.397,473.855
225.624,481.109
225.85,452.435
226.077,473.207
226.304,485.507
226.531,436.38
226.757,444.551
226.984,463.641
227.211,461.13
227.438,444.757
227.664,461.739
227.891,466.402
228.118,448.072
228.345,444.79
228.571,445.652
228.798,442.395
229.025,457.21
229.252,459.87
229.478,468.333
229.705,425.529
229.932,464.696
230.159,447.42
230.385,462.13
230.612,439.272
230.839,448.232
231.066,460.007
231.293,466.87
231.519,474.971
231.746,426.696
231.973,494.391
232.2,432.058
232.426,466.431
232.653,447.978
232.88,477.511
233.107,461.232
233.333,458.098
233.56,462.022
233.787,439.471
234.014,459.435
234.24,439.659
234.467,448.188
234.694,463.5
234.921,439.174
235.147,427.826
235.374,434.065
235.601,438.232
235.828,451.609
236.054,434
236.281,409.29
236.508,421.221
236.735,431.826
236.961,416.649
237.188,448.428
237.415,433.283
237.642,437.406
237.868,437.808
238.095,428.783
238.322,469.768
238.549,444.638
238.776,449.793
239.002,433.08
239.229,435.225
239.456,436.217
239.683,450.083
239.909,467.333
240.136,438.978
240.363,456.13
240.59,452.351
240.816,465.957
241.043,458.464
241.27,439.638
241.497,435.783
241.723,440.855
241.95,477.783
242.177,419.783
242.404,394.424
242.63,436.217
242.857,454.207
243.084,457.42
243.311,411.033
243.537,461.761
243.764,440.417
243.991,432.783
244.218,455.435
244.444,426.123
244.671,440.004
244.898,465.87
245.125,455.083
245.351,469.043
245.578,483.859
245.805,480.725
246.032,459.275
246.258,421.217
246.485,456.337
246.712,510.797
246.939,467.315
247.166,422.246
247.392,461.623
247.619,484.478
247.846,423.036
248.073,471.051
248.299,464.098
248.526,458.42
248.753,451.395
248.98,482.457
249.206,449.489
249.433,457.493
249.66,471.413
249.887,459.42
250.113,475.938
250.34,503
